mouth_open_ratio,mouth_width_ratio,left_eye_open_ratio,right_eye_open_ratio,eyebrow_raise_left,eyebrow_raise_right,head_yaw,head_pitch,head_roll,face_width,face_height,label
0.0030821289401501417,0.32640522718429565,0.5690903067588806,0.6333779692649841,0.1256656050682068,0.14043571054935455,-0.0041335043497383595,0.2502715587615967,-3.0657248497009277,0.2192542999982834,0.45207199454307556,0
0.0034880631137639284,0.31894057989120483,0.5523284077644348,0.6050931215286255,0.12699903547763824,0.13998253643512726,-0.007006432395428419,0.25233668088912964,-3.3824079036712646,0.22037725150585175,0.4525655508041382,0
0.005534137599170208,0.33143579959869385,0.5222415328025818,0.590000569820404,0.12412416934967041,0.13470739126205444,-0.014612074010074139,0.25653302669525146,-3.7965900897979736,0.21843571960926056,0.4518967568874359,0
0.002297892700880766,0.3313976228237152,0.5794830322265625,0.578346312046051,0.12426909804344177,0.13518020510673523,-0.015407430939376354,0.2577574551105499,-3.157111644744873,0.21916192770004272,0.45096611976623535,0
0.0027645134832710028,0.32614666223526,0.5654565691947937,0.5775263905525208,0.125595360994339,0.13779973983764648,-0.013084888458251953,0.25373438000679016,-3.8149518966674805,0.21915200352668762,0.4506325125694275,0
0.005202287808060646,0.3286490738391876,0.5889594554901123,0.5958842039108276,0.1271640807390213,0.14314202964305878,-0.01550760492682457,0.2499227672815323,-4.141822814941406,0.21969683468341827,0.4504792094230652,0
0.003473678370937705,0.32599520683288574,0.5976051688194275,0.6247625350952148,0.13095985352993011,0.1425779014825821,-0.010797006078064442,0.2510225176811218,-4.062944412231445,0.21991655230522156,0.450670063495636,0
0.0023861604277044535,0.32421112060546875,0.574629545211792,0.5918963551521301,0.1285051554441452,0.14228014647960663,0.000355454976670444,0.2498137354850769,-3.1360561847686768,0.21933263540267944,0.45156338810920715,0
0.0028870203532278538,0.32133856415748596,0.5482909083366394,0.5947033762931824,0.13177847862243652,0.1418582797050476,0.0018771275645121932,0.24929478764533997,-4.008664131164551,0.2207794040441513,0.4513961672782898,0
0.004143503028899431,0.31655368208885193,0.5610809922218323,0.586000919342041,0.12896040081977844,0.14041166007518768,0.005288103129714727,0.24755994975566864,-4.863238334655762,0.22098824381828308,0.4520946741104126,0
0.0020205182954669,0.3205266296863556,0.5562772750854492,0.5924119353294373,0.1298590749502182,0.13889408111572266,0.0006288604927249253,0.2514601945877075,-3.8939783573150635,0.22084201872348785,0.45033591985702515,0
0.0043014902621507645,0.32162341475486755,0.54506915807724,0.6466243863105774,0.12732408940792084,0.14419083297252655,0.004398529417812824,0.24579979479312897,-2.851928949356079,0.22116652131080627,0.4513263702392578,0
0.002258819993585348,0.3231060206890106,0.5663388967514038,0.6492600440979004,0.12839224934577942,0.1420181840658188,0.0005511328345164657,0.24878184497356415,-3.388441801071167,0.22051648795604706,0.4529906213283539,0
0.0006287197466008365,0.3234627842903137,0.5588807463645935,0.6096343398094177,0.12599560618400574,0.14067235589027405,-0.005324625410139561,0.25075167417526245,-3.7830588817596436,0.2204463630914688,0.45049649477005005,0
0.0029442484956234694,0.3272762596607208,0.554328441619873,0.6310950517654419,0.12595976889133453,0.1399391144514084,-0.004032360855489969,0.24972018599510193,-3.888545274734497,0.22024546563625336,0.4518268406391144,0
0.005200538784265518,0.32616519927978516,0.5514227151870728,0.6319493651390076,0.1238907128572464,0.13742543756961823,-0.0010496482718735933,0.24781252443790436,-4.11696720123291,0.22021357715129852,0.4524913728237152,0
0.003371411468833685,0.32234761118888855,0.5585901737213135,0.593997597694397,0.1275578886270523,0.14085753262043,0.00022164499387145042,0.24873323738574982,-4.5331878662109375,0.22078284621238708,0.45304977893829346,0
0.0009831845527514815,0.3179248571395874,0.5503841042518616,0.6026707887649536,0.1290447860956192,0.14272308349609375,0.008635865524411201,0.2516983449459076,-3.700299024581909,0.22015272080898285,0.4518967568874359,0
